GradeID,EnrollmentID,FinalGrade,LetterGrade,PassFail
18573,18573,92.0,A,Pass
18574,18574,87.9,B,Pass
18575,18575,98.1,A,Pass
18576,18576,61.9,D,Pass
18577,18577,90.7,A,Pass
18578,18578,78.9,C,Pass
18579,18579,91.1,A,Pass
18580,18580,68.7,D,Pass
18581,18581,62.7,D,Pass
18582,18582,71.3,C,Pass
18583,18583,86.4,B,Pass
18584,18584,83.0,B,Pass
18585,18585,77.9,C,Pass
18586,18586,71.7,C,Pass
18587,18587,79.1,C,Pass
18588,18588,63.5,D,Pass
18589,18589,90.3,A,Pass
18590,18590,82.1,B,Pass
18591,18591,73.5,C,Pass
18592,18592,91.6,A,Pass
18593,18593,78.1,C,Pass
18594,18594,83.4,B,Pass
18595,18595,81.0,B,Pass
18596,18596,84.1,B,Pass
18597,18597,81.0,B,Pass
18598,18598,71.3,C,Pass
18599,18599,63.3,D,Pass
18600,18600,86.5,B,Pass
18601,18601,62.6,D,Pass
18602,18602,66.1,D,Pass
18603,18603,81.3,B,Pass
18604,18604,77.8,C,Pass
18605,18605,73.5,C,Pass
18606,18606,67.4,D,Pass
18607,18607,80.6,B,Pass
18608,18608,76.3,C,Pass
18609,18609,88.5,B,Pass
18610,18610,86.6,B,Pass
18611,18611,82.2,B,Pass
18612,18612,86.1,B,Pass
18613,18613,75.2,C,Pass
18614,18614,76.7,C,Pass
18615,18615,66.3,D,Pass
18616,18616,56.6,F,Fail
18617,18617,91.2,A,Pass
18618,18618,71.1,C,Pass
18619,18619,73.8,C,Pass
18620,18620,90.1,A,Pass
18621,18621,59.2,F,Fail
18622,18622,77.7,C,Pass
18623,18623,90.3,A,Pass
18624,18624,89.4,B,Pass
18625,18625,81.4,B,Pass
18626,18626,68.6,D,Pass
18627,18627,94.2,A,Pass
18628,18628,69.9,D,Pass
18629,18629,63.0,D,Pass
18630,18630,58.1,F,Fail
18631,18631,84.4,B,Pass
18632,18632,88.4,B,Pass
18633,18633,100.0,A,Pass
18634,18634,87.9,B,Pass
18635,18635,83.0,B,Pass
18636,18636,65.6,D,Pass
18637,18637,77.4,C,Pass
18638,18638,81.5,B,Pass
18639,18639,65.0,D,Pass
18640,18640,81.4,B,Pass
18641,18641,92.0,A,Pass
18642,18642,85.7,B,Pass
18643,18643,70.8,C,Pass
18644,18644,79.9,C,Pass
18645,18645,76.8,C,Pass
18646,18646,81.0,B,Pass
18647,18647,57.5,F,Fail
18648,18648,100.0,A,Pass
18649,18649,50.7,F,Fail
18650,18650,85.9,B,Pass
18651,18651,75.5,C,Pass
18652,18652,100.0,A,Pass
18653,18653,72.8,C,Pass
18654,18654,87.7,B,Pass
18655,18655,66.7,D,Pass
18656,18656,89.5,B,Pass
18657,18657,88.2,B,Pass
18658,18658,81.3,B,Pass
18659,18659,57.5,F,Fail
18660,18660,80.1,B,Pass
18661,18661,67.5,D,Pass
18662,18662,70.4,C,Pass
18663,18663,88.2,B,Pass
18664,18664,67.8,D,Pass
18665,18665,81.0,B,Pass
18666,18666,61.1,D,Pass
18667,18667,78.6,C,Pass
18668,18668,77.1,C,Pass
18669,18669,84.3,B,Pass
18670,18670,79.2,C,Pass
18671,18671,77.4,C,Pass
18672,18672,79.7,C,Pass
18673,18673,79.1,C,Pass
18674,18674,90.3,A,Pass
18675,18675,93.4,A,Pass
18676,18676,94.2,A,Pass
18677,18677,76.1,C,Pass
18678,18678,80.3,B,Pass
18679,18679,86.0,B,Pass
18680,18680,85.7,B,Pass
18681,18681,73.4,C,Pass
18682,18682,87.8,B,Pass
18683,18683,77.5,C,Pass
18684,18684,74.1,C,Pass
18685,18685,72.8,C,Pass
18686,18686,69.5,D,Pass
18687,18687,95.4,A,Pass
18688,18688,87.3,B,Pass
18689,18689,72.2,C,Pass
18690,18690,71.0,C,Pass
18691,18691,89.8,B,Pass
18692,18692,84.4,B,Pass
18693,18693,92.4,A,Pass
18694,18694,77.1,C,Pass
18695,18695,59.4,F,Fail
18696,18696,88.4,B,Pass
18697,18697,69.6,D,Pass
18698,18698,76.7,C,Pass
18699,18699,71.3,C,Pass
18700,18700,88.4,B,Pass
18701,18701,86.6,B,Pass
18702,18702,81.8,B,Pass
18703,18703,78.1,C,Pass
18704,18704,71.6,C,Pass
18705,18705,66.6,D,Pass
18706,18706,77.9,C,Pass
18707,18707,79.9,C,Pass
18708,18708,55.3,F,Fail
18709,18709,80.8,B,Pass
18710,18710,77.7,C,Pass
18711,18711,58.9,F,Fail
18712,18712,78.2,C,Pass
18713,18713,93.7,A,Pass
18714,18714,81.6,B,Pass
18715,18715,79.4,C,Pass
18716,18716,89.4,B,Pass
18717,18717,66.5,D,Pass
18718,18718,78.1,C,Pass
18719,18719,90.9,A,Pass
18720,18720,77.8,C,Pass
18721,18721,70.4,C,Pass
18722,18722,100.0,A,Pass
18723,18723,72.3,C,Pass
18724,18724,74.9,C,Pass
18725,18725,95.4,A,Pass
18726,18726,94.1,A,Pass
18727,18727,91.5,A,Pass
18728,18728,80.2,B,Pass
18729,18729,90.2,A,Pass
18730,18730,64.6,D,Pass
18731,18731,75.9,C,Pass
18732,18732,75.4,C,Pass
18733,18733,76.0,C,Pass
18734,18734,88.9,B,Pass
18735,18735,62.4,D,Pass
18736,18736,100.0,A,Pass
18737,18737,100.0,A,Pass
18738,18738,87.0,B,Pass
18739,18739,85.4,B,Pass
18740,18740,72.7,C,Pass
18741,18741,60.3,D,Pass
18742,18742,83.5,B,Pass
18743,18743,76.7,C,Pass
18744,18744,79.4,C,Pass
18745,18745,93.8,A,Pass
18746,18746,73.4,C,Pass
18747,18747,70.3,C,Pass
18748,18748,79.0,C,Pass
18749,18749,79.6,C,Pass
18750,18750,71.4,C,Pass
18751,18751,78.3,C,Pass
18752,18752,98.1,A,Pass
18753,18753,91.1,A,Pass
18754,18754,59.9,F,Fail
18755,18755,71.1,C,Pass
18756,18756,85.2,B,Pass
18757,18757,88.1,B,Pass
18758,18758,99.6,A,Pass
18759,18759,93.8,A,Pass
18760,18760,72.5,C,Pass
18761,18761,78.9,C,Pass
18762,18762,75.8,C,Pass
18763,18763,97.7,A,Pass
18764,18764,69.2,D,Pass
18765,18765,68.5,D,Pass
18766,18766,89.8,B,Pass
18767,18767,87.4,B,Pass
18768,18768,85.3,B,Pass
18769,18769,77.1,C,Pass
18770,18770,93.5,A,Pass
18771,18771,91.9,A,Pass
18772,18772,84.5,B,Pass
18773,18773,86.0,B,Pass
18774,18774,65.0,D,Pass
18775,18775,74.1,C,Pass
18776,18776,79.6,C,Pass
18777,18777,62.2,D,Pass
18778,18778,59.6,F,Fail
18779,18779,75.1,C,Pass
18780,18780,88.3,B,Pass
18781,18781,96.7,A,Pass
18782,18782,73.0,C,Pass
18783,18783,66.1,D,Pass
18784,18784,100.0,A,Pass
18785,18785,58.4,F,Fail
18786,18786,93.9,A,Pass
18787,18787,70.1,C,Pass
18788,18788,88.9,B,Pass
18789,18789,88.4,B,Pass
18790,18790,90.8,A,Pass
18791,18791,79.6,C,Pass
18792,18792,71.6,C,Pass
18793,18793,93.2,A,Pass
18794,18794,92.3,A,Pass
18795,18795,100.0,A,Pass
18796,18796,58.6,F,Fail
18797,18797,69.9,D,Pass
18798,18798,81.5,B,Pass
18799,18799,62.9,D,Pass
18800,18800,87.9,B,Pass
18801,18801,63.6,D,Pass
18802,18802,60.2,D,Pass
18803,18803,84.0,B,Pass
18804,18804,73.6,C,Pass
18805,18805,73.1,C,Pass
18806,18806,78.3,C,Pass
18807,18807,100.0,A,Pass
18808,18808,73.1,C,Pass
18809,18809,72.6,C,Pass
18810,18810,87.3,B,Pass
18811,18811,78.1,C,Pass
18812,18812,70.4,C,Pass
18813,18813,92.5,A,Pass
18814,18814,71.5,C,Pass
18815,18815,74.1,C,Pass
18816,18816,70.8,C,Pass
18817,18817,60.1,D,Pass
18818,18818,80.6,B,Pass
18819,18819,81.3,B,Pass
18820,18820,71.7,C,Pass
18821,18821,89.3,B,Pass
18822,18822,73.0,C,Pass
18823,18823,70.4,C,Pass
18824,18824,67.9,D,Pass
18825,18825,66.5,D,Pass
18826,18826,77.7,C,Pass
18827,18827,64.4,D,Pass
18828,18828,77.6,C,Pass
18829,18829,91.2,A,Pass
18830,18830,85.2,B,Pass
18831,18831,67.9,D,Pass
18832,18832,65.9,D,Pass
18833,18833,94.1,A,Pass
18834,18834,84.8,B,Pass
18835,18835,68.0,D,Pass
18836,18836,69.6,D,Pass
18837,18837,70.7,C,Pass
18838,18838,93.2,A,Pass
18839,18839,67.9,D,Pass
18840,18840,68.8,D,Pass
18841,18841,85.8,B,Pass
18842,18842,76.3,C,Pass
18843,18843,86.9,B,Pass
18844,18844,86.5,B,Pass
18845,18845,64.5,D,Pass
18846,18846,95.6,A,Pass
18847,18847,89.9,B,Pass
18848,18848,87.1,B,Pass
18849,18849,74.2,C,Pass
18850,18850,89.6,B,Pass
18851,18851,89.4,B,Pass
18852,18852,75.0,C,Pass
18853,18853,90.0,A,Pass
18854,18854,91.8,A,Pass
18855,18855,68.1,D,Pass
18856,18856,74.0,C,Pass
18857,18857,94.0,A,Pass
18858,18858,57.1,F,Fail
18859,18859,82.5,B,Pass
18860,18860,78.8,C,Pass
18861,18861,79.9,C,Pass
18862,18862,70.5,C,Pass
18863,18863,76.3,C,Pass
18864,18864,91.1,A,Pass
18865,18865,70.7,C,Pass
18866,18866,79.4,C,Pass
18867,18867,74.7,C,Pass
18868,18868,77.3,C,Pass
18869,18869,95.9,A,Pass
18870,18870,90.1,A,Pass
18871,18871,92.2,A,Pass
18872,18872,96.6,A,Pass
18873,18873,86.8,B,Pass
18874,18874,62.5,D,Pass
18875,18875,80.3,B,Pass
18876,18876,62.3,D,Pass
18877,18877,84.1,B,Pass
18878,18878,80.5,B,Pass
18879,18879,92.2,A,Pass
18880,18880,55.8,F,Fail
18881,18881,91.6,A,Pass
18882,18882,68.4,D,Pass
18883,18883,90.1,A,Pass
18884,18884,78.0,C,Pass
18885,18885,74.0,C,Pass
18886,18886,83.6,B,Pass
18887,18887,75.6,C,Pass
18888,18888,79.6,C,Pass
18889,18889,81.0,B,Pass
18890,18890,79.7,C,Pass
18891,18891,89.7,B,Pass
18892,18892,72.0,C,Pass
18893,18893,100.0,A,Pass
18894,18894,77.7,C,Pass
18895,18895,84.7,B,Pass
18896,18896,79.4,C,Pass
18897,18897,66.2,D,Pass
18898,18898,80.4,B,Pass
18899,18899,76.7,C,Pass
18900,18900,91.3,A,Pass
18901,18901,97.6,A,Pass
18902,18902,91.1,A,Pass
18903,18903,76.1,C,Pass
18904,18904,62.0,D,Pass
18905,18905,76.9,C,Pass
18906,18906,92.4,A,Pass
18907,18907,82.6,B,Pass
18908,18908,92.0,A,Pass
18909,18909,78.4,C,Pass
18910,18910,68.5,D,Pass
18911,18911,76.9,C,Pass
18912,18912,84.7,B,Pass
18913,18913,94.2,A,Pass
18914,18914,95.1,A,Pass
18915,18915,89.5,B,Pass
18916,18916,100.0,A,Pass
18917,18917,89.8,B,Pass
18918,18918,96.5,A,Pass
18919,18919,81.4,B,Pass
18920,18920,68.3,D,Pass
18921,18921,93.7,A,Pass
18922,18922,74.6,C,Pass
18923,18923,98.4,A,Pass
18924,18924,82.5,B,Pass
18925,18925,83.9,B,Pass
18926,18926,83.5,B,Pass
18927,18927,81.5,B,Pass
18928,18928,67.9,D,Pass
18929,18929,73.2,C,Pass
18930,18930,95.6,A,Pass
18931,18931,77.1,C,Pass
18932,18932,84.0,B,Pass
18933,18933,82.8,B,Pass
18934,18934,100.0,A,Pass
18935,18935,62.2,D,Pass
18936,18936,82.3,B,Pass
18937,18937,75.6,C,Pass
18938,18938,77.9,C,Pass
18939,18939,77.3,C,Pass
18940,18940,67.9,D,Pass
18941,18941,69.3,D,Pass
18942,18942,78.4,C,Pass
18943,18943,79.6,C,Pass
18944,18944,98.0,A,Pass
18945,18945,58.3,F,Fail
18946,18946,66.6,D,Pass
18947,18947,71.6,C,Pass
18948,18948,81.7,B,Pass
18949,18949,75.2,C,Pass
18950,18950,66.6,D,Pass
18951,18951,79.4,C,Pass
18952,18952,73.2,C,Pass
18953,18953,67.3,D,Pass
18954,18954,89.0,B,Pass
18955,18955,73.6,C,Pass
18956,18956,82.1,B,Pass
18957,18957,77.1,C,Pass
18958,18958,64.0,D,Pass
18959,18959,82.2,B,Pass
18960,18960,87.8,B,Pass
18961,18961,76.9,C,Pass
18962,18962,69.7,D,Pass
18963,18963,79.3,C,Pass
18964,18964,77.8,C,Pass
18965,18965,94.5,A,Pass
18966,18966,73.9,C,Pass
18967,18967,81.7,B,Pass
18968,18968,86.0,B,Pass
18969,18969,76.1,C,Pass
18970,18970,91.3,A,Pass
18971,18971,83.6,B,Pass
18972,18972,69.4,D,Pass
18973,18973,88.8,B,Pass
18974,18974,74.9,C,Pass
18975,18975,83.2,B,Pass
18976,18976,85.9,B,Pass
18977,18977,81.8,B,Pass
18978,18978,95.6,A,Pass
18979,18979,81.2,B,Pass
18980,18980,73.1,C,Pass
18981,18981,89.3,B,Pass
18982,18982,99.6,A,Pass
18983,18983,94.8,A,Pass
18984,18984,59.1,F,Fail
18985,18985,90.3,A,Pass
18986,18986,67.7,D,Pass
18987,18987,65.1,D,Pass
18988,18988,74.5,C,Pass
18989,18989,60.1,D,Pass
18990,18990,85.3,B,Pass
18991,18991,75.1,C,Pass
18992,18992,80.3,B,Pass
18993,18993,81.0,B,Pass
18994,18994,93.7,A,Pass
18995,18995,95.3,A,Pass
18996,18996,77.3,C,Pass
18997,18997,73.7,C,Pass
18998,18998,75.4,C,Pass
18999,18999,83.9,B,Pass
19000,19000,73.4,C,Pass
19001,19001,70.3,C,Pass
19002,19002,87.4,B,Pass
19003,19003,63.3,D,Pass
19004,19004,67.1,D,Pass
19005,19005,95.3,A,Pass
19006,19006,89.7,B,Pass
19007,19007,82.0,B,Pass
19008,19008,94.6,A,Pass
19009,19009,78.5,C,Pass
19010,19010,76.7,C,Pass
19011,19011,80.2,B,Pass
19012,19012,75.3,C,Pass
19013,19013,56.5,F,Fail
19014,19014,61.7,D,Pass
19015,19015,82.4,B,Pass
19016,19016,95.9,A,Pass
19017,19017,71.4,C,Pass
19018,19018,59.6,F,Fail
19019,19019,72.8,C,Pass
19020,19020,83.2,B,Pass
19021,19021,78.5,C,Pass
19022,19022,87.2,B,Pass
19023,19023,59.3,F,Fail
19024,19024,93.2,A,Pass
19025,19025,95.9,A,Pass
19026,19026,100.0,A,Pass
19027,19027,96.4,A,Pass
19028,19028,98.9,A,Pass
19029,19029,90.8,A,Pass
19030,19030,72.5,C,Pass
19031,19031,79.9,C,Pass
19032,19032,57.9,F,Fail
19033,19033,85.7,B,Pass
19034,19034,85.5,B,Pass
19035,19035,89.9,B,Pass
19036,19036,62.9,D,Pass
19037,19037,76.5,C,Pass
19038,19038,97.9,A,Pass
19039,19039,75.8,C,Pass
19040,19040,95.2,A,Pass
19041,19041,94.2,A,Pass
19042,19042,78.5,C,Pass
19043,19043,84.9,B,Pass
19044,19044,83.1,B,Pass
19045,19045,93.6,A,Pass
19046,19046,73.9,C,Pass
19047,19047,82.5,B,Pass
19048,19048,85.1,B,Pass
19049,19049,91.7,A,Pass
19050,19050,59.6,F,Fail
19051,19051,92.8,A,Pass
19052,19052,100.0,A,Pass
19053,19053,75.1,C,Pass
19054,19054,76.5,C,Pass
19055,19055,66.5,D,Pass
19056,19056,74.8,C,Pass
19057,19057,70.6,C,Pass
19058,19058,87.0,B,Pass
19059,19059,75.2,C,Pass
19060,19060,70.9,C,Pass
19061,19061,78.6,C,Pass
19062,19062,43.3,F,Fail
19063,19063,85.5,B,Pass
19064,19064,74.1,C,Pass
19065,19065,92.5,A,Pass
19066,19066,85.5,B,Pass
19067,19067,91.8,A,Pass
19068,19068,85.7,B,Pass
19069,19069,84.8,B,Pass
19070,19070,88.5,B,Pass
19071,19071,79.7,C,Pass
19072,19072,77.0,C,Pass
19073,19073,86.1,B,Pass
19074,19074,83.8,B,Pass
19075,19075,81.5,B,Pass
19076,19076,98.8,A,Pass
19077,19077,75.8,C,Pass
19078,19078,55.5,F,Fail
19079,19079,77.2,C,Pass
19080,19080,72.1,C,Pass
19081,19081,81.2,B,Pass
19082,19082,75.2,C,Pass
19083,19083,89.7,B,Pass
19084,19084,63.8,D,Pass
19085,19085,86.3,B,Pass
19086,19086,74.9,C,Pass
19087,19087,62.0,D,Pass
19088,19088,74.5,C,Pass
19089,19089,74.0,C,Pass
19090,19090,76.7,C,Pass
19091,19091,78.8,C,Pass
19092,19092,81.5,B,Pass
19093,19093,66.7,D,Pass
19094,19094,73.5,C,Pass
19095,19095,92.1,A,Pass
19096,19096,60.0,D,Pass
19097,19097,92.0,A,Pass
19098,19098,83.3,B,Pass
19099,19099,64.6,D,Pass
19100,19100,67.9,D,Pass
19101,19101,84.5,B,Pass
19102,19102,94.9,A,Pass
19103,19103,67.5,D,Pass
19104,19104,85.9,B,Pass
19105,19105,51.5,F,Fail
19106,19106,93.8,A,Pass
19107,19107,68.7,D,Pass
19108,19108,60.4,D,Pass
19109,19109,71.1,C,Pass
19110,19110,76.4,C,Pass
19111,19111,88.8,B,Pass
19112,19112,54.2,F,Fail
19113,19113,69.2,D,Pass
19114,19114,90.3,A,Pass
19115,19115,67.4,D,Pass
19116,19116,78.9,C,Pass
19117,19117,69.7,D,Pass
19118,19118,81.7,B,Pass
19119,19119,79.3,C,Pass
19120,19120,62.5,D,Pass
19121,19121,84.2,B,Pass
19122,19122,69.1,D,Pass
19123,19123,95.9,A,Pass
19124,19124,100.0,A,Pass
19125,19125,54.7,F,Fail
19126,19126,88.3,B,Pass
19127,19127,78.6,C,Pass
19128,19128,74.6,C,Pass
19129,19129,85.8,B,Pass
19130,19130,83.1,B,Pass
19131,19131,96.5,A,Pass
19132,19132,63.1,D,Pass
19133,19133,54.5,F,Fail
19134,19134,85.6,B,Pass
19135,19135,100.0,A,Pass
19136,19136,84.2,B,Pass
19137,19137,61.7,D,Pass
19138,19138,74.3,C,Pass
19139,19139,69.8,D,Pass
19140,19140,90.6,A,Pass
19141,19141,70.0,C,Pass
19142,19142,69.6,D,Pass
19143,19143,74.7,C,Pass
19144,19144,74.7,C,Pass
19145,19145,66.3,D,Pass
19146,19146,78.7,C,Pass
19147,19147,83.4,B,Pass
19148,19148,73.2,C,Pass
19149,19149,64.1,D,Pass
19150,19150,78.5,C,Pass
19151,19151,85.8,B,Pass
19152,19152,70.8,C,Pass
19153,19153,73.6,C,Pass
19154,19154,92.2,A,Pass
19155,19155,85.5,B,Pass
19156,19156,82.0,B,Pass
19157,19157,77.3,C,Pass
19158,19158,100.0,A,Pass
19159,19159,77.9,C,Pass
19160,19160,83.0,B,Pass
19161,19161,80.8,B,Pass
19162,19162,75.2,C,Pass
19163,19163,86.2,B,Pass
19164,19164,74.0,C,Pass
19165,19165,70.4,C,Pass
19166,19166,60.1,D,Pass
19167,19167,57.4,F,Fail
19168,19168,75.1,C,Pass
19169,19169,62.7,D,Pass
19170,19170,55.0,F,Fail
19171,19171,65.6,D,Pass
19172,19172,75.3,C,Pass
19173,19173,77.8,C,Pass
19174,19174,100.0,A,Pass
19175,19175,74.3,C,Pass
19176,19176,74.5,C,Pass
19177,19177,86.3,B,Pass
19178,19178,89.1,B,Pass
19179,19179,76.3,C,Pass
19180,19180,85.7,B,Pass
19181,19181,91.0,A,Pass
19182,19182,75.3,C,Pass
19183,19183,80.7,B,Pass
19184,19184,95.9,A,Pass
19185,19185,99.8,A,Pass
19186,19186,100.0,A,Pass
19187,19187,85.0,B,Pass
19188,19188,60.4,D,Pass
19189,19189,71.3,C,Pass
19190,19190,61.4,D,Pass
19191,19191,75.6,C,Pass
19192,19192,82.8,B,Pass
19193,19193,81.2,B,Pass
19194,19194,77.9,C,Pass
19195,19195,100.0,A,Pass
19196,19196,75.8,C,Pass
19197,19197,83.5,B,Pass
19198,19198,85.1,B,Pass
19199,19199,93.0,A,Pass
19200,19200,78.9,C,Pass
19201,19201,79.2,C,Pass
19202,19202,99.6,A,Pass
19203,19203,76.1,C,Pass
19204,19204,88.9,B,Pass
19205,19205,89.1,B,Pass
19206,19206,83.4,B,Pass
19207,19207,74.6,C,Pass
19208,19208,78.0,C,Pass
19209,19209,55.1,F,Fail
19210,19210,57.0,F,Fail
19211,19211,98.5,A,Pass
19212,19212,73.9,C,Pass
19213,19213,75.1,C,Pass
19214,19214,87.1,B,Pass
19215,19215,82.7,B,Pass
19216,19216,77.1,C,Pass
19217,19217,83.5,B,Pass
19218,19218,71.9,C,Pass
19219,19219,78.1,C,Pass
19220,19220,79.8,C,Pass
19221,19221,83.0,B,Pass
19222,19222,82.8,B,Pass
19223,19223,87.5,B,Pass
19224,19224,73.4,C,Pass
19225,19225,57.6,F,Fail
19226,19226,70.7,C,Pass
19227,19227,71.4,C,Pass
19228,19228,74.6,C,Pass
19229,19229,85.8,B,Pass
19230,19230,97.7,A,Pass
19231,19231,66.9,D,Pass
19232,19232,65.2,D,Pass
19233,19233,66.9,D,Pass
19234,19234,71.9,C,Pass
19235,19235,76.1,C,Pass
19236,19236,72.4,C,Pass
19237,19237,92.7,A,Pass
19238,19238,91.9,A,Pass
19239,19239,86.4,B,Pass
19240,19240,100.0,A,Pass
19241,19241,86.4,B,Pass
19242,19242,88.6,B,Pass
19243,19243,100.0,A,Pass
19244,19244,78.2,C,Pass
19245,19245,80.8,B,Pass
19246,19246,79.8,C,Pass
19247,19247,74.0,C,Pass
19248,19248,51.9,F,Fail
19249,19249,77.2,C,Pass
19250,19250,88.7,B,Pass
19251,19251,63.3,D,Pass
19252,19252,86.7,B,Pass
19253,19253,96.6,A,Pass
19254,19254,67.7,D,Pass
19255,19255,71.8,C,Pass
19256,19256,72.4,C,Pass
19257,19257,86.8,B,Pass
19258,19258,52.4,F,Fail
19259,19259,91.0,A,Pass
19260,19260,97.6,A,Pass
19261,19261,54.0,F,Fail
19262,19262,78.8,C,Pass
19263,19263,75.8,C,Pass
19264,19264,73.7,C,Pass
19265,19265,81.1,B,Pass
19266,19266,85.0,B,Pass
19267,19267,79.1,C,Pass
19268,19268,64.2,D,Pass
19269,19269,76.0,C,Pass
19270,19270,53.8,F,Fail
19271,19271,90.8,A,Pass
19272,19272,74.2,C,Pass
19273,19273,84.7,B,Pass
19274,19274,85.8,B,Pass
19275,19275,67.6,D,Pass
19276,19276,73.8,C,Pass
19277,19277,79.7,C,Pass
19278,19278,90.1,A,Pass
19279,19279,96.0,A,Pass
19280,19280,95.4,A,Pass
19281,19281,83.8,B,Pass
19282,19282,79.0,C,Pass
19283,19283,69.5,D,Pass
19284,19284,72.4,C,Pass
19285,19285,82.9,B,Pass
19286,19286,86.7,B,Pass
19287,19287,85.8,B,Pass
19288,19288,89.1,B,Pass
19289,19289,86.0,B,Pass
19290,19290,63.3,D,Pass
19291,19291,75.9,C,Pass
19292,19292,84.0,B,Pass
19293,19293,96.3,A,Pass
19294,19294,77.7,C,Pass
19295,19295,84.4,B,Pass
19296,19296,65.0,D,Pass
19297,19297,94.1,A,Pass
19298,19298,70.5,C,Pass
19299,19299,73.3,C,Pass
19300,19300,70.8,C,Pass
19301,19301,74.1,C,Pass
19302,19302,100.0,A,Pass
19303,19303,56.0,F,Fail
19304,19304,67.5,D,Pass
19305,19305,80.3,B,Pass
19306,19306,80.8,B,Pass
19307,19307,81.8,B,Pass
19308,19308,80.3,B,Pass
19309,19309,74.6,C,Pass
19310,19310,76.7,C,Pass
19311,19311,82.7,B,Pass
19312,19312,87.6,B,Pass
19313,19313,79.5,C,Pass
19314,19314,62.4,D,Pass
19315,19315,73.5,C,Pass
19316,19316,95.4,A,Pass
19317,19317,77.6,C,Pass
19318,19318,75.7,C,Pass
19319,19319,66.1,D,Pass
19320,19320,73.7,C,Pass
19321,19321,95.7,A,Pass
19322,19322,56.7,F,Fail
19323,19323,88.9,B,Pass
19324,19324,81.5,B,Pass
19325,19325,92.5,A,Pass
19326,19326,91.0,A,Pass
19327,19327,62.6,D,Pass
19328,19328,86.9,B,Pass
19329,19329,95.7,A,Pass
19330,19330,93.3,A,Pass
19331,19331,99.1,A,Pass
19332,19332,81.4,B,Pass
19333,19333,73.6,C,Pass
19334,19334,56.7,F,Fail
19335,19335,86.0,B,Pass
19336,19336,58.3,F,Fail
19337,19337,82.2,B,Pass
19338,19338,80.1,B,Pass
19339,19339,77.4,C,Pass
19340,19340,57.7,F,Fail
19341,19341,69.7,D,Pass
19342,19342,76.8,C,Pass
19343,19343,81.9,B,Pass
19344,19344,77.2,C,Pass
19345,19345,86.2,B,Pass
19346,19346,84.0,B,Pass
19347,19347,66.8,D,Pass
19348,19348,93.6,A,Pass
19349,19349,72.0,C,Pass
19350,19350,74.0,C,Pass
19351,19351,71.0,C,Pass
19352,19352,84.7,B,Pass
19353,19353,67.9,D,Pass
19354,19354,78.3,C,Pass
19355,19355,68.7,D,Pass
19356,19356,81.7,B,Pass
19357,19357,88.4,B,Pass
19358,19358,93.4,A,Pass
19359,19359,81.7,B,Pass
19360,19360,96.5,A,Pass
19361,19361,49.8,F,Fail
19362,19362,83.5,B,Pass
19363,19363,85.7,B,Pass
19364,19364,71.2,C,Pass
19365,19365,100.0,A,Pass
19366,19366,85.0,B,Pass
19367,19367,87.6,B,Pass
19368,19368,81.5,B,Pass
19369,19369,74.9,C,Pass
19370,19370,62.1,D,Pass
19371,19371,73.8,C,Pass
19372,19372,69.3,D,Pass
19373,19373,71.6,C,Pass
19374,19374,83.9,B,Pass
19375,19375,88.1,B,Pass
19376,19376,77.6,C,Pass
19377,19377,81.5,B,Pass
19378,19378,87.1,B,Pass
19379,19379,64.4,D,Pass
19380,19380,58.4,F,Fail
19381,19381,79.4,C,Pass
19382,19382,81.6,B,Pass
19383,19383,77.8,C,Pass
19384,19384,88.1,B,Pass
19385,19385,78.5,C,Pass
19386,19386,81.6,B,Pass
19387,19387,83.1,B,Pass
19388,19388,67.9,D,Pass
19389,19389,91.2,A,Pass
19390,19390,93.1,A,Pass
19391,19391,83.8,B,Pass
19392,19392,93.4,A,Pass
19393,19393,72.9,C,Pass
19394,19394,90.9,A,Pass
19395,19395,86.9,B,Pass
19396,19396,94.0,A,Pass
19397,19397,90.2,A,Pass
19398,19398,79.8,C,Pass
19399,19399,80.0,B,Pass
19400,19400,91.6,A,Pass
19401,19401,79.0,C,Pass
19402,19402,85.3,B,Pass
19403,19403,81.0,B,Pass
19404,19404,86.6,B,Pass
19405,19405,74.1,C,Pass
19406,19406,70.0,C,Pass
19407,19407,66.8,D,Pass
19408,19408,83.4,B,Pass
19409,19409,65.4,D,Pass
19410,19410,77.0,C,Pass
19411,19411,79.4,C,Pass
19412,19412,85.9,B,Pass
19413,19413,72.0,C,Pass
19414,19414,68.1,D,Pass
19415,19415,69.8,D,Pass
19416,19416,68.8,D,Pass
19417,19417,81.9,B,Pass
19418,19418,80.6,B,Pass
19419,19419,69.2,D,Pass
19420,19420,91.8,A,Pass
19421,19421,92.6,A,Pass
19422,19422,83.2,B,Pass
19423,19423,83.0,B,Pass
19424,19424,46.5,F,Fail
19425,19425,79.5,C,Pass
19426,19426,65.9,D,Pass
19427,19427,95.2,A,Pass
19428,19428,81.6,B,Pass
19429,19429,79.2,C,Pass
19430,19430,85.7,B,Pass
19431,19431,77.8,C,Pass
19432,19432,64.3,D,Pass
19433,19433,81.5,B,Pass
19434,19434,72.6,C,Pass
19435,19435,58.9,F,Fail
19436,19436,87.7,B,Pass
19437,19437,85.1,B,Pass
19438,19438,89.9,B,Pass
19439,19439,90.6,A,Pass
19440,19440,80.6,B,Pass
19441,19441,75.2,C,Pass
19442,19442,64.0,D,Pass
19443,19443,58.8,F,Fail
19444,19444,88.6,B,Pass
19445,19445,71.3,C,Pass
