SupportID,StudentID,ParentEducation,InternetAccess
2170,12170,Graduate,Yes
2171,12171,Graduate,Yes
2172,12172,College,Yes
2173,12173,High School,Yes
2174,12174,College,Yes
2175,12175,High School,Yes
2176,12176,College,Yes
2177,12177,Graduate,No
2178,12178,Some College,Yes
2179,12179,High School,Yes
2180,12180,Some College,Yes
2181,12181,Graduate,Yes
2182,12182,College,Yes
2183,12183,Graduate,Yes
2184,12184,Some College,Yes
2185,12185,Graduate,Yes
2186,12186,Graduate,Yes
2187,12187,College,Yes
2188,12188,Some College,Yes
2189,12189,Some College,Yes
2190,12190,Some College,Yes
2191,12191,High School,Yes
2192,12192,Graduate,Yes
2193,12193,Some College,Yes
2194,12194,Graduate,Yes
2195,12195,College,Yes
2196,12196,College,Yes
2197,12197,High School,Yes
2198,12198,High School,No
2199,12199,College,Yes
2200,12200,Some College,Yes
2201,12201,College,Yes
2202,12202,Graduate,Yes
2203,12203,High School,Yes
2204,12204,High School,Yes
2205,12205,College,Yes
2206,12206,Some College,Yes
2207,12207,Some College,Yes
2208,12208,Graduate,Yes
2209,12209,High School,Yes
2210,12210,College,Yes
2211,12211,College,Yes
2212,12212,High School,Yes
2213,12213,College,Yes
2214,12214,High School,Yes
2215,12215,Some College,No
2216,12216,Some College,Yes
2217,12217,College,Yes
2218,12218,Some College,Yes
2219,12219,Some College,Yes
2220,12220,Graduate,Yes
2221,12221,High School,Yes
2222,12222,High School,Yes
2223,12223,College,Yes
2224,12224,High School,Yes
2225,12225,Graduate,Yes
2226,12226,College,Yes
2227,12227,College,Yes
2228,12228,High School,Yes
2229,12229,Some College,No
2230,12230,Some College,Yes
2231,12231,Some College,Yes
2232,12232,Some College,Yes
2233,12233,Graduate,Yes
2234,12234,College,Yes
2235,12235,Some College,Yes
2236,12236,Graduate,Yes
2237,12237,College,Yes
2238,12238,High School,Yes
2239,12239,High School,Yes
2240,12240,Graduate,Yes
2241,12241,College,Yes
2242,12242,Some College,No
2243,12243,College,Yes
2244,12244,Some College,Yes
2245,12245,Graduate,Yes
2246,12246,Some College,Yes
2247,12247,Graduate,Yes
2248,12248,College,Yes
2249,12249,College,Yes
2250,12250,Some College,Yes
2251,12251,College,Yes
2252,12252,Some College,Yes
2253,12253,College,Yes
2254,12254,High School,No
2255,12255,Some College,Yes
2256,12256,Graduate,Yes
2257,12257,High School,Yes
2258,12258,Graduate,Yes
2259,12259,College,Yes
2260,12260,High School,Yes
2261,12261,College,Yes
2262,12262,Some College,Yes
2263,12263,Graduate,Yes
2264,12264,College,Yes
2265,12265,Graduate,Yes
2266,12266,Graduate,Yes
2267,12267,College,Yes
2268,12268,Some College,Yes
2269,12269,Graduate,Yes
2270,12270,College,Yes
2271,12271,Some College,Yes
2272,12272,College,Yes
2273,12273,Some College,Yes
2274,12274,Graduate,Yes
2275,12275,High School,Yes
2276,12276,College,Yes
2277,12277,Graduate,Yes
2278,12278,College,Yes
2279,12279,College,Yes
2280,12280,Some College,Yes
2281,12281,College,Yes
2282,12282,Some College,Yes
2283,12283,Graduate,No
2284,12284,College,Yes
2285,12285,Graduate,Yes
2286,12286,High School,Yes
2287,12287,Graduate,Yes
2288,12288,College,Yes
2289,12289,High School,Yes
2290,12290,Some College,Yes
2291,12291,High School,Yes
2292,12292,College,Yes
2293,12293,College,Yes
2294,12294,Graduate,Yes
2295,12295,Some College,Yes
2296,12296,College,Yes
2297,12297,College,Yes
2298,12298,Some College,Yes
2299,12299,Some College,Yes
2300,12300,Graduate,Yes
2301,12301,High School,Yes
2302,12302,Some College,Yes
2303,12303,College,Yes
2304,12304,Some College,Yes
2305,12305,College,Yes
2306,12306,Graduate,Yes
2307,12307,High School,Yes
2308,12308,Graduate,No
2309,12309,Some College,Yes
2310,12310,College,Yes
2311,12311,Some College,Yes
2312,12312,Some College,Yes
2313,12313,Some College,Yes
2314,12314,Some College,Yes
2315,12315,High School,Yes
2316,12316,College,Yes
2317,12317,Some College,Yes
2318,12318,College,Yes
2319,12319,High School,Yes
2320,12320,College,Yes
2321,12321,College,No
2322,12322,High School,Yes
2323,12323,Some College,Yes
2324,12324,College,Yes
2325,12325,Graduate,Yes
2326,12326,College,Yes
2327,12327,Some College,Yes
2328,12328,Graduate,Yes
2329,12329,Some College,No
2330,12330,College,Yes
2331,12331,High School,Yes
2332,12332,Some College,Yes
2333,12333,Some College,Yes
2334,12334,High School,Yes
2335,12335,College,Yes
2336,12336,Some College,Yes
2337,12337,College,Yes
2338,12338,College,Yes
2339,12339,College,Yes
2340,12340,High School,Yes
2341,12341,College,Yes
2342,12342,College,Yes
2343,12343,Graduate,Yes
2344,12344,Graduate,Yes
2345,12345,Graduate,Yes
2346,12346,Some College,Yes
2347,12347,Some College,Yes
2348,12348,Graduate,Yes
2349,12349,High School,Yes
2350,12350,High School,Yes
2351,12351,Graduate,Yes
2352,12352,Some College,Yes
2353,12353,Some College,Yes
2354,12354,High School,Yes
2355,12355,College,Yes
2356,12356,High School,Yes
2357,12357,College,Yes
2358,12358,Some College,Yes
2359,12359,Some College,Yes
2360,12360,Graduate,Yes
2361,12361,Some College,Yes
2362,12362,College,Yes
2363,12363,High School,Yes
2364,12364,Graduate,Yes
2365,12365,College,Yes
2366,12366,High School,Yes
2367,12367,High School,Yes
2368,12368,High School,Yes
2369,12369,Some College,Yes
2370,12370,High School,Yes
2371,12371,Some College,No
2372,12372,High School,Yes
2373,12373,High School,Yes
2374,12374,Some College,Yes
2375,12375,Some College,Yes
2376,12376,College,No
2377,12377,High School,Yes
2378,12378,Some College,Yes
2379,12379,College,Yes
2380,12380,College,Yes
2381,12381,Some College,Yes
2382,12382,High School,Yes
2383,12383,College,Yes
2384,12384,High School,Yes
2385,12385,High School,Yes
2386,12386,College,No
2387,12387,Some College,Yes
2388,12388,High School,Yes
2389,12389,Graduate,Yes
2390,12390,Some College,Yes
2391,12391,College,Yes
2392,12392,Graduate,Yes
2393,12393,High School,Yes
2394,12394,Some College,Yes
2395,12395,Graduate,Yes
2396,12396,Some College,Yes
2397,12397,High School,Yes
2398,12398,Some College,Yes
2399,12399,Graduate,Yes
2400,12400,Some College,Yes
2401,12401,College,Yes
2402,12402,College,Yes
2403,12403,Graduate,Yes
2404,12404,Some College,Yes
2405,12405,Graduate,Yes
2406,12406,Some College,Yes
2407,12407,High School,Yes
2408,12408,College,Yes
2409,12409,High School,Yes
2410,12410,Some College,Yes
2411,12411,High School,Yes
2412,12412,Graduate,Yes
2413,12413,Graduate,Yes
2414,12414,Some College,No
2415,12415,College,Yes
2416,12416,Graduate,Yes
2417,12417,College,Yes
2418,12418,Some College,Yes
2419,12419,College,Yes
2420,12420,Some College,Yes
2421,12421,High School,Yes
2422,12422,Some College,Yes
2423,12423,High School,Yes
2424,12424,Some College,Yes
2425,12425,Graduate,Yes
2426,12426,Graduate,Yes
2427,12427,College,Yes
2428,12428,Some College,Yes
2429,12429,Some College,Yes
2430,12430,Some College,Yes
2431,12431,College,Yes
2432,12432,Graduate,Yes
2433,12433,Some College,Yes
2434,12434,College,Yes
2435,12435,Some College,No
2436,12436,High School,Yes
2437,12437,Some College,Yes
2438,12438,High School,No
2439,12439,College,Yes
2440,12440,College,Yes
2441,12441,Graduate,Yes
2442,12442,Some College,Yes
2443,12443,College,Yes
2444,12444,Graduate,Yes
2445,12445,Some College,Yes
2446,12446,College,Yes
2447,12447,High School,Yes
2448,12448,College,Yes
2449,12449,High School,Yes
2450,12450,Graduate,Yes
2451,12451,Graduate,Yes
2452,12452,Some College,Yes
2453,12453,Some College,Yes
2454,12454,Some College,Yes
2455,12455,Graduate,Yes
2456,12456,High School,Yes
2457,12457,Some College,Yes
2458,12458,Some College,No
2459,12459,Graduate,Yes
2460,12460,High School,Yes
2461,12461,College,Yes
2462,12462,Some College,Yes
2463,12463,College,Yes
2464,12464,College,No
2465,12465,Some College,Yes
2466,12466,Graduate,Yes
2467,12467,Some College,Yes
2468,12468,High School,Yes
2469,12469,High School,Yes
2470,12470,Some College,Yes
2471,12471,College,Yes
2472,12472,High School,Yes
2473,12473,High School,Yes
2474,12474,Some College,Yes
2475,12475,Some College,Yes
2476,12476,Graduate,Yes
2477,12477,Some College,Yes
2478,12478,Some College,Yes
2479,12479,High School,Yes
2480,12480,High School,Yes
2481,12481,High School,Yes
2482,12482,College,Yes
2483,12483,High School,Yes
2484,12484,High School,Yes
2485,12485,Some College,Yes
2486,12486,Graduate,No
2487,12487,High School,Yes
2488,12488,Graduate,Yes
2489,12489,High School,Yes
2490,12490,High School,Yes
2491,12491,Graduate,Yes
2492,12492,Some College,Yes
2493,12493,High School,Yes
2494,12494,Graduate,Yes
2495,12495,High School,Yes
2496,12496,College,Yes
2497,12497,College,Yes
2498,12498,College,Yes
2499,12499,College,Yes
2500,12500,Some College,Yes
2501,12501,College,Yes
2502,12502,Graduate,Yes
2503,12503,High School,No
2504,12504,Graduate,Yes
2505,12505,College,Yes
2506,12506,Some College,Yes
2507,12507,College,No
2508,12508,College,Yes
2509,12509,Some College,Yes
2510,12510,Some College,Yes
2511,12511,Some College,Yes
2512,12512,Some College,Yes
2513,12513,Some College,Yes
2514,12514,Some College,Yes
2515,12515,High School,Yes
2516,12516,College,Yes
2517,12517,College,Yes
2518,12518,Some College,No
2519,12519,Graduate,Yes
2520,12520,Some College,Yes
2521,12521,High School,Yes
2522,12522,Graduate,Yes
2523,12523,High School,Yes
2524,12524,Graduate,Yes
2525,12525,Graduate,Yes
2526,12526,Some College,Yes
2527,12527,High School,Yes
2528,12528,Graduate,Yes
2529,12529,High School,Yes
2530,12530,Some College,Yes
2531,12531,Some College,Yes
2532,12532,Some College,Yes
2533,12533,Some College,Yes
2534,12534,College,Yes
2535,12535,Graduate,Yes
2536,12536,College,Yes
2537,12537,Some College,Yes
2538,12538,Graduate,Yes
2539,12539,Graduate,Yes
2540,12540,High School,Yes
2541,12541,Some College,Yes
2542,12542,College,Yes
2543,12543,High School,Yes
2544,12544,Graduate,Yes
2545,12545,College,Yes
2546,12546,Some College,Yes
2547,12547,College,No
2548,12548,College,Yes
2549,12549,College,Yes
2550,12550,High School,Yes
2551,12551,Graduate,Yes
2552,12552,College,Yes
2553,12553,Graduate,Yes
2554,12554,High School,Yes
2555,12555,Some College,Yes
2556,12556,Some College,Yes
2557,12557,College,Yes
2558,12558,High School,Yes
2559,12559,Some College,Yes
2560,12560,High School,Yes
2561,12561,High School,Yes
2562,12562,College,Yes
2563,12563,College,Yes
2564,12564,High School,Yes
2565,12565,High School,Yes
2566,12566,College,Yes
2567,12567,High School,Yes
2568,12568,College,Yes
2569,12569,Graduate,No
2570,12570,High School,Yes
2571,12571,College,Yes
2572,12572,High School,Yes
2573,12573,College,Yes
2574,12574,High School,Yes
2575,12575,Some College,Yes
2576,12576,Some College,Yes
2577,12577,High School,Yes
2578,12578,Some College,Yes
2579,12579,High School,Yes
2580,12580,High School,Yes
2581,12581,Graduate,Yes
2582,12582,Graduate,Yes
2583,12583,Some College,No
2584,12584,Graduate,Yes
2585,12585,Graduate,Yes
2586,12586,High School,Yes
2587,12587,College,Yes
2588,12588,High School,Yes
2589,12589,Graduate,No
2590,12590,High School,Yes
2591,12591,Some College,No
2592,12592,College,Yes
2593,12593,Graduate,Yes
2594,12594,Graduate,Yes
2595,12595,High School,Yes
2596,12596,High School,Yes
2597,12597,High School,Yes
2598,12598,High School,Yes
2599,12599,Graduate,Yes
2600,12600,High School,Yes
2601,12601,Graduate,No
2602,12602,High School,Yes
2603,12603,College,Yes
2604,12604,College,Yes
2605,12605,High School,Yes
2606,12606,High School,Yes
2607,12607,Some College,Yes
2608,12608,College,Yes
2609,12609,Graduate,Yes
2610,12610,College,No
2611,12611,Graduate,Yes
2612,12612,High School,Yes
2613,12613,College,No
2614,12614,College,Yes
2615,12615,Some College,No
2616,12616,Some College,No
2617,12617,College,Yes
2618,12618,College,Yes
2619,12619,College,Yes
2620,12620,Graduate,Yes
2621,12621,High School,Yes
2622,12622,Some College,Yes
2623,12623,High School,Yes
2624,12624,Some College,Yes
2625,12625,Some College,Yes
2626,12626,Some College,Yes
2627,12627,College,Yes
2628,12628,Some College,Yes
2629,12629,High School,Yes
2630,12630,Some College,Yes
2631,12631,High School,Yes
2632,12632,Some College,Yes
2633,12633,Some College,Yes
2634,12634,College,Yes
2635,12635,High School,Yes
2636,12636,Some College,Yes
2637,12637,Some College,Yes
2638,12638,High School,Yes
2639,12639,Some College,Yes
2640,12640,Graduate,Yes
2641,12641,College,Yes
2642,12642,High School,Yes
2643,12643,College,No
2644,12644,Graduate,Yes
2645,12645,Graduate,Yes
2646,12646,Graduate,Yes
2647,12647,High School,Yes
2648,12648,Graduate,Yes
2649,12649,High School,Yes
2650,12650,High School,Yes
2651,12651,Some College,Yes
2652,12652,High School,Yes
2653,12653,Graduate,Yes
2654,12654,High School,No
2655,12655,High School,Yes
2656,12656,College,Yes
2657,12657,Graduate,Yes
2658,12658,High School,Yes
2659,12659,Some College,Yes
2660,12660,High School,Yes
2661,12661,High School,Yes
2662,12662,College,Yes
2663,12663,Graduate,Yes
2664,12664,Graduate,Yes
2665,12665,Some College,Yes
2666,12666,Some College,Yes
2667,12667,Some College,Yes
2668,12668,High School,Yes
2669,12669,High School,No
2670,12670,Some College,Yes
2671,12671,Graduate,Yes
2672,12672,Graduate,Yes
2673,12673,Some College,Yes
2674,12674,College,Yes
2675,12675,Graduate,Yes
2676,12676,Graduate,Yes
2677,12677,Some College,Yes
2678,12678,Graduate,Yes
2679,12679,High School,Yes
2680,12680,High School,No
2681,12681,Graduate,Yes
2682,12682,High School,Yes
2683,12683,College,Yes
2684,12684,Graduate,Yes
2685,12685,Some College,Yes
2686,12686,High School,No
2687,12687,College,Yes
2688,12688,College,Yes
2689,12689,High School,Yes
2690,12690,College,Yes
2691,12691,Graduate,Yes
2692,12692,College,No
2693,12693,High School,Yes
2694,12694,College,Yes
2695,12695,High School,Yes
2696,12696,High School,Yes
2697,12697,College,Yes
2698,12698,High School,Yes
2699,12699,High School,Yes
2700,12700,Some College,Yes
2701,12701,Graduate,Yes
2702,12702,High School,Yes
2703,12703,Graduate,Yes
2704,12704,Some College,Yes
2705,12705,Some College,Yes
2706,12706,Some College,Yes
2707,12707,Some College,Yes
2708,12708,Graduate,Yes
2709,12709,College,Yes
2710,12710,College,No
2711,12711,Graduate,Yes
2712,12712,High School,Yes
2713,12713,Graduate,No
2714,12714,High School,Yes
2715,12715,High School,Yes
2716,12716,College,Yes
2717,12717,Some College,Yes
2718,12718,College,Yes
2719,12719,College,Yes
2720,12720,Graduate,Yes
2721,12721,Graduate,Yes
2722,12722,High School,Yes
2723,12723,Graduate,Yes
2724,12724,High School,Yes
2725,12725,High School,Yes
2726,12726,Some College,Yes
2727,12727,Some College,Yes
2728,12728,College,No
2729,12729,Some College,Yes
2730,12730,High School,Yes
2731,12731,Graduate,Yes
2732,12732,Some College,Yes
2733,12733,Some College,Yes
2734,12734,Some College,Yes
2735,12735,Some College,No
2736,12736,High School,Yes
2737,12737,High School,Yes
2738,12738,College,Yes
2739,12739,Graduate,Yes
2740,12740,College,No
2741,12741,College,Yes
2742,12742,Some College,Yes
2743,12743,Graduate,Yes
2744,12744,Some College,Yes
2745,12745,High School,Yes
2746,12746,College,Yes
2747,12747,Graduate,No
2748,12748,High School,Yes
2749,12749,College,Yes
2750,12750,Graduate,Yes
2751,12751,College,Yes
2752,12752,Graduate,Yes
2753,12753,College,Yes
2754,12754,Some College,Yes
2755,12755,College,Yes
2756,12756,College,Yes
2757,12757,Graduate,Yes
2758,12758,Graduate,Yes
2759,12759,Some College,Yes
2760,12760,Graduate,Yes
2761,12761,College,Yes
2762,12762,Graduate,Yes
2763,12763,Graduate,Yes
2764,12764,Graduate,No
2765,12765,Some College,Yes
2766,12766,Some College,Yes
2767,12767,High School,Yes
2768,12768,Some College,Yes
2769,12769,Some College,Yes
2770,12770,Some College,No
2771,12771,College,No
2772,12772,High School,Yes
2773,12773,College,Yes
2774,12774,Some College,Yes
2775,12775,Some College,Yes
2776,12776,High School,Yes
2777,12777,High School,Yes
2778,12778,Graduate,Yes
2779,12779,Some College,Yes
2780,12780,Some College,Yes
2781,12781,College,Yes
2782,12782,Graduate,Yes
2783,12783,Some College,Yes
2784,12784,College,Yes
2785,12785,High School,Yes
2786,12786,College,Yes
2787,12787,Some College,Yes
2788,12788,College,Yes
2789,12789,College,No
2790,12790,Graduate,Yes
2791,12791,Graduate,No
2792,12792,High School,Yes
2793,12793,Graduate,Yes
2794,12794,College,Yes
2795,12795,Graduate,Yes
2796,12796,Some College,Yes
2797,12797,College,Yes
2798,12798,College,Yes
2799,12799,College,Yes
2800,12800,Some College,No
2801,12801,College,No
2802,12802,Graduate,Yes
2803,12803,Some College,No
2804,12804,College,Yes
2805,12805,Graduate,Yes
2806,12806,Graduate,Yes
2807,12807,High School,No
2808,12808,Graduate,Yes
2809,12809,Graduate,Yes
2810,12810,High School,Yes
2811,12811,High School,Yes
2812,12812,Some College,Yes
2813,12813,Graduate,Yes
2814,12814,Some College,Yes
2815,12815,Some College,No
2816,12816,College,Yes
2817,12817,Some College,Yes
2818,12818,Some College,Yes
2819,12819,Some College,Yes
2820,12820,Some College,Yes
2821,12821,High School,Yes
2822,12822,Graduate,No
2823,12823,College,Yes
2824,12824,High School,Yes
2825,12825,College,Yes
2826,12826,College,Yes
2827,12827,High School,Yes
2828,12828,Some College,Yes
2829,12829,High School,Yes
2830,12830,College,Yes
2831,12831,College,Yes
2832,12832,Some College,Yes
2833,12833,High School,Yes
2834,12834,Graduate,No
2835,12835,College,Yes
2836,12836,High School,Yes
2837,12837,Some College,Yes
2838,12838,Some College,Yes
2839,12839,Graduate,Yes
2840,12840,College,Yes
2841,12841,Graduate,Yes
2842,12842,Graduate,Yes
2843,12843,Graduate,Yes
2844,12844,Graduate,Yes
2845,12845,Some College,Yes
2846,12846,College,Yes
2847,12847,Graduate,Yes
2848,12848,College,Yes
2849,12849,Some College,Yes
2850,12850,Some College,Yes
2851,12851,High School,Yes
2852,12852,High School,No
2853,12853,College,Yes
2854,12854,High School,Yes
2855,12855,Graduate,Yes
2856,12856,College,Yes
2857,12857,Some College,Yes
2858,12858,Some College,Yes
2859,12859,Graduate,No
2860,12860,High School,Yes
2861,12861,College,Yes
2862,12862,College,Yes
2863,12863,Graduate,No
2864,12864,High School,Yes
2865,12865,College,Yes
2866,12866,Graduate,Yes
2867,12867,College,Yes
2868,12868,Some College,Yes
2869,12869,College,No
2870,12870,College,Yes
2871,12871,College,Yes
2872,12872,High School,Yes
2873,12873,High School,Yes
2874,12874,Graduate,Yes
2875,12875,High School,Yes
2876,12876,College,Yes
2877,12877,College,Yes
2878,12878,High School,Yes
2879,12879,High School,Yes
2880,12880,College,Yes
2881,12881,College,Yes
2882,12882,Some College,Yes
2883,12883,Graduate,No
2884,12884,High School,Yes
2885,12885,Graduate,Yes
2886,12886,College,Yes
2887,12887,Graduate,Yes
2888,12888,High School,Yes
2889,12889,High School,Yes
2890,12890,Graduate,Yes
2891,12891,High School,Yes
2892,12892,Some College,Yes
2893,12893,College,Yes
2894,12894,College,Yes
2895,12895,High School,Yes
2896,12896,College,Yes
2897,12897,Some College,Yes
2898,12898,High School,Yes
2899,12899,Some College,Yes
2900,12900,Some College,Yes
2901,12901,College,Yes
2902,12902,College,Yes
2903,12903,Graduate,Yes
2904,12904,Some College,Yes
2905,12905,College,Yes
2906,12906,Some College,Yes
2907,12907,Graduate,Yes
2908,12908,Some College,Yes
2909,12909,High School,Yes
2910,12910,Graduate,Yes
2911,12911,Graduate,Yes
2912,12912,Some College,Yes
2913,12913,Some College,Yes
2914,12914,College,Yes
2915,12915,High School,Yes
2916,12916,Graduate,Yes
2917,12917,Graduate,Yes
2918,12918,Graduate,Yes
2919,12919,College,No
2920,12920,High School,Yes
2921,12921,Graduate,Yes
2922,12922,Graduate,Yes
2923,12923,College,Yes
2924,12924,Some College,Yes
2925,12925,Graduate,Yes
2926,12926,High School,No
2927,12927,High School,Yes
2928,12928,High School,Yes
2929,12929,High School,Yes
2930,12930,College,No
2931,12931,Graduate,Yes
2932,12932,College,No
2933,12933,High School,Yes
2934,12934,High School,Yes
2935,12935,High School,Yes
2936,12936,College,Yes
2937,12937,High School,Yes
2938,12938,Graduate,Yes
2939,12939,High School,Yes
2940,12940,Graduate,Yes
2941,12941,Graduate,Yes
2942,12942,High School,Yes
2943,12943,College,Yes
2944,12944,Some College,Yes
2945,12945,Some College,Yes
2946,12946,Graduate,Yes
2947,12947,College,Yes
2948,12948,Some College,Yes
2949,12949,High School,Yes
2950,12950,High School,No
2951,12951,Graduate,Yes
2952,12952,College,No
2953,12953,College,Yes
2954,12954,Some College,Yes
2955,12955,Some College,Yes
2956,12956,High School,Yes
2957,12957,Graduate,Yes
2958,12958,College,Yes
2959,12959,Some College,Yes
2960,12960,Some College,Yes
2961,12961,Graduate,Yes
2962,12962,Graduate,Yes
2963,12963,High School,Yes
2964,12964,Graduate,Yes
2965,12965,High School,Yes
2966,12966,High School,Yes
2967,12967,Graduate,Yes
2968,12968,Graduate,Yes
2969,12969,Graduate,Yes
2970,12970,Graduate,Yes
2971,12971,Graduate,Yes
2972,12972,High School,Yes
2973,12973,Some College,Yes
2974,12974,College,Yes
2975,12975,College,Yes
2976,12976,High School,No
2977,12977,High School,Yes
2978,12978,Some College,Yes
2979,12979,Graduate,Yes
2980,12980,High School,Yes
2981,12981,College,Yes
2982,12982,Graduate,Yes
2983,12983,High School,Yes
2984,12984,Graduate,Yes
2985,12985,College,Yes
2986,12986,Graduate,Yes
2987,12987,High School,Yes
2988,12988,High School,Yes
2989,12989,College,Yes
2990,12990,Some College,Yes
2991,12991,Some College,Yes
2992,12992,Graduate,Yes
2993,12993,High School,Yes
2994,12994,High School,No
2995,12995,College,Yes
2996,12996,College,No
2997,12997,High School,Yes
2998,12998,College,Yes
2999,12999,Some College,Yes
3000,13000,Some College,Yes
3001,13001,Graduate,Yes
3002,13002,College,Yes
3003,13003,Graduate,Yes
3004,13004,College,Yes
3005,13005,College,Yes
3006,13006,Some College,Yes
3007,13007,High School,Yes
3008,13008,College,Yes
3009,13009,College,Yes
3010,13010,College,Yes
3011,13011,High School,Yes
3012,13012,Graduate,Yes
3013,13013,Graduate,No
3014,13014,College,Yes
3015,13015,College,Yes
3016,13016,Graduate,Yes
3017,13017,Graduate,Yes
3018,13018,Some College,Yes
3019,13019,College,Yes
3020,13020,Graduate,Yes
3021,13021,Some College,Yes
3022,13022,High School,Yes
3023,13023,College,Yes
3024,13024,Graduate,Yes
3025,13025,College,Yes
3026,13026,Some College,Yes
3027,13027,Graduate,Yes
3028,13028,High School,Yes
3029,13029,High School,Yes
3030,13030,Some College,Yes
3031,13031,High School,Yes
3032,13032,High School,Yes
3033,13033,High School,Yes
3034,13034,High School,Yes
3035,13035,High School,Yes
3036,13036,High School,Yes
3037,13037,High School,Yes
3038,13038,Graduate,Yes
3039,13039,High School,Yes
3040,13040,Graduate,Yes
3041,13041,College,Yes
3042,13042,Some College,No
3043,13043,High School,Yes
3044,13044,Some College,Yes
3045,13045,High School,Yes
3046,13046,Graduate,Yes
3047,13047,High School,Yes
3048,13048,College,Yes
3049,13049,Some College,Yes
3050,13050,Some College,Yes
3051,13051,College,Yes
3052,13052,Graduate,No
3053,13053,Graduate,Yes
3054,13054,College,Yes
3055,13055,Some College,Yes
3056,13056,High School,Yes
3057,13057,Graduate,Yes
3058,13058,High School,Yes
3059,13059,Some College,Yes
3060,13060,High School,Yes
3061,13061,College,Yes
3062,13062,Graduate,Yes
3063,13063,Graduate,Yes
3064,13064,College,Yes
3065,13065,College,Yes
3066,13066,Graduate,Yes
3067,13067,Graduate,Yes
3068,13068,Graduate,Yes
3069,13069,Some College,Yes
3070,13070,Some College,Yes
3071,13071,Some College,Yes
3072,13072,High School,Yes
3073,13073,Some College,Yes
3074,13074,Graduate,Yes
3075,13075,Some College,Yes
3076,13076,Graduate,Yes
3077,13077,College,Yes
3078,13078,High School,Yes
3079,13079,High School,Yes
3080,13080,College,Yes
3081,13081,Graduate,Yes
3082,13082,High School,Yes
3083,13083,Some College,No
3084,13084,Graduate,Yes
3085,13085,High School,No
3086,13086,College,Yes
3087,13087,Graduate,Yes
3088,13088,High School,Yes
3089,13089,College,Yes
3090,13090,Graduate,Yes
3091,13091,Some College,Yes
3092,13092,Graduate,Yes
3093,13093,Some College,Yes
3094,13094,Graduate,Yes
3095,13095,College,Yes
3096,13096,Some College,Yes
3097,13097,Some College,Yes
3098,13098,Graduate,Yes
3099,13099,High School,Yes
3100,13100,Some College,Yes
3101,13101,Graduate,Yes
3102,13102,College,Yes
3103,13103,Graduate,Yes
3104,13104,Graduate,Yes
3105,13105,Some College,Yes
3106,13106,High School,Yes
3107,13107,College,Yes
3108,13108,Some College,Yes
3109,13109,Some College,Yes
3110,13110,Some College,Yes
3111,13111,College,Yes
3112,13112,High School,Yes
3113,13113,College,Yes
3114,13114,College,No
3115,13115,High School,Yes
3116,13116,College,Yes
3117,13117,Graduate,Yes
3118,13118,College,Yes
3119,13119,Some College,Yes
3120,13120,College,Yes
3121,13121,Some College,Yes
3122,13122,College,Yes
3123,13123,Some College,Yes
3124,13124,Some College,Yes
3125,13125,Some College,Yes
3126,13126,High School,No
3127,13127,College,Yes
3128,13128,College,Yes
3129,13129,Graduate,Yes
3130,13130,Graduate,Yes
3131,13131,Graduate,Yes
3132,13132,College,Yes
3133,13133,High School,Yes
3134,13134,Some College,Yes
3135,13135,College,Yes
3136,13136,High School,Yes
3137,13137,High School,Yes
3138,13138,College,Yes
3139,13139,Some College,Yes
3140,13140,High School,Yes
3141,13141,College,Yes
3142,13142,Some College,Yes
3143,13143,Graduate,No
3144,13144,High School,Yes
3145,13145,High School,Yes
3146,13146,College,Yes
3147,13147,College,Yes
3148,13148,Some College,Yes
3149,13149,Graduate,Yes
3150,13150,Graduate,No
3151,13151,College,No
3152,13152,College,Yes
3153,13153,Some College,Yes
3154,13154,College,Yes
3155,13155,Some College,Yes
3156,13156,Some College,Yes
3157,13157,Graduate,Yes
3158,13158,Some College,Yes
3159,13159,Graduate,Yes
3160,13160,Graduate,Yes
3161,13161,Graduate,Yes
3162,13162,College,Yes
3163,13163,Graduate,Yes
3164,13164,Some College,Yes
3165,13165,College,No
3166,13166,Some College,Yes
3167,13167,College,Yes
3168,13168,Some College,Yes
3169,13169,High School,Yes
3170,13170,High School,Yes
3171,13171,High School,Yes
3172,13172,Some College,No
3173,13173,College,Yes
3174,13174,Graduate,Yes
3175,13175,Graduate,Yes
3176,13176,Some College,Yes
3177,13177,Some College,Yes
3178,13178,Some College,Yes
3179,13179,Some College,Yes
3180,13180,Graduate,Yes
3181,13181,College,Yes
3182,13182,Graduate,Yes
3183,13183,Some College,Yes
3184,13184,High School,Yes
3185,13185,Graduate,Yes
3186,13186,High School,Yes
3187,13187,High School,Yes
3188,13188,Some College,Yes
3189,13189,Graduate,Yes
3190,13190,College,Yes
3191,13191,Graduate,Yes
3192,13192,College,Yes
3193,13193,College,Yes
3194,13194,Some College,Yes
3195,13195,College,Yes
3196,13196,Graduate,Yes
3197,13197,Graduate,Yes
3198,13198,High School,Yes
3199,13199,College,Yes
3200,13200,Some College,No
3201,13201,Some College,Yes
3202,13202,Graduate,Yes
3203,13203,College,Yes
3204,13204,Some College,No
3205,13205,College,Yes
3206,13206,College,Yes
3207,13207,High School,Yes
3208,13208,Some College,Yes
3209,13209,High School,Yes
3210,13210,Some College,Yes
3211,13211,College,Yes
3212,13212,Some College,Yes
3213,13213,Graduate,Yes
3214,13214,College,Yes
3215,13215,Some College,Yes
3216,13216,High School,No
3217,13217,High School,Yes
3218,13218,College,Yes
3219,13219,High School,Yes
